date,flight_id,route,aircraft_type,scheduled_hour,crew_duty_hours,weather_forecast_18h,weather_actual,atc_slot_delay_min,delayed
2025-04-21,CZ3071,PVG-CSX,A321,8,7.9,-0.47,1.3,0,0
2024-11-29,CZ3115,PVG-CSX,A330,21,8.8,-0.13,-0.23,0,0
2025-02-07,CZ3068,PVG-KMG,B737,7,6.8,0.07,-0.55,0,0
2025-06-18,CZ3085,PVG-CKG,A330,14,4.2,0.42,2.22,0,0
2025-08-13,CZ3089,PVG-HGH,A330,14,6.6,0.64,1.17,2,0
2026-05-17,CZ3054,PVG-NKG,A320,13,4.9,0.31,-0.12,5,0
2024-09-16,CZ3014,PVG-TSN,B737,15,4.4,0.89,0.63,0,0
2025-03-20,CZ3016,PVG-CKG,A321,17,8.2,0.23,-0.78,0,0
2024-12-14,CZ3103,PVG-CAN,A330,20,7.6,0.48,0.23,0,0
2026-01-05,CZ3055,PVG-KMG,A321,13,7.6,2.8,2.54,5,0
2024-10-07,CZ3084,PVG-NKG,A320,13,8.1,0.01,-1.23,0,0
2026-08-13,CZ3088,PVG-CTU,B787,7,9.8,-0.51,0.06,0,0
2026-05-02,CZ3068,PVG-XIY,B787,8,,1.34,1.42,0,0
2024-11-26,CZ3064,PVG-CTU,A330,14,7.0,-0.56,0.57,2,0
2025-11-09,CZ3095,PVG-CTU,A321,11,7.0,-1.16,-2.11,0,0
2026-07-08,CZ3076,PVG-XIY,B787,17,8.3,0.93,1.11,36,1
2025-12-30,CZ3057,PVG-WUH,A321,9,8.6,-0.11,0.77,0,0
2024-11-06,CZ3117,PVG-CAN,A321,21,3.3,-1.48,-2.62,0,0
2025-07-06,CZ3049,PVG-CSX,A321,12,5.3,-2.18,-1.55,0,0
2026-04-14,CZ3089,PVG-SZX,B737,16,4.3,-0.41,0.18,0,0
2024-09-15,CZ3055,PVG-KMG,A320,10,7.4,-0.99,-1.27,0,0
2025-11-30,CZ3066,PVG-KMG,A330,15,11.2,-1.7,-1.64,0,0
2025-03-16,CZ3103,PVG-CSX,A320,15,4.9,-0.81,1.35,0,0
2026-06-12,CZ3048,PVG-CSX,A321,12,7.1,0.53,1.65,0,0
2025-12-16,CZ3111,PVG-CTU,A321,14,5.3,0.57,-1.93,0,0
2026-08-01,CZ3061,PVG-SZX,B737,17,7.0,-0.39,1.05,0,0
2025-10-08,CZ3008,PVG-XIY,A320,16,7.5,0.66,0.74,0,0
2025-05-30,CZ3020,PVG-KMG,A320,16,9.9,1.04,2.55,36,1
2025-08-12,CZ3003,PVG-TSN,A321,15,7.3,0.33,-1.26,0,0
2025-03-30,CZ3089,PVG-WUH,B737,20,5.2,1.92,3.0,0,0
2026-01-07,CZ3005,PVG-HGH,B737,9,11.2,-1.31,-1.46,0,0
2026-08-09,CZ3066,PVG-CKG,B737,16,5.8,-0.36,-0.74,10,1
2025-06-24,CZ3054,PVG-XIY,A320,16,7.5,0.14,0.23,0,0
2026-02-13,CZ3119,PVG-NKG,A320,13,9.8,-0.97,-1.64,0,0
2024-11-25,CZ3115,PVG-CTU,B787,19,7.3,-1.27,-2.12,0,0
2025-01-28,CZ3035,PVG-KMG,A321,18,7.8,1.59,1.02,0,0
2024-09-11,CZ3032,PVG-TSN,A321,8,3.8,-1.2,-1.49,3,0
2025-09-22,CZ3055,PVG-WUH,B737,15,5.1,-0.19,-0.73,0,0
2024-10-13,CZ3056,PVG-WUH,A320,19,3.5,-1.09,-1.78,0,0
2026-04-17,CZ3026,PVG-CKG,A321,6,7.9,-1.41,-2.31,0,0
2025-03-13,CZ3016,PVG-CAN,B737,15,6.2,-2.09,-3.0,0,0
2024-09-07,CZ3073,PVG-HGH,A330,18,8.8,-1.21,0.11,0,0
2025-09-04,CZ3020,PVG-PEK,A321,8,4.7,-1.37,-2.27,0,0
2024-09-13,CZ3004,PVG-CTU,B787,9,7.2,0.81,1.3,0,0
2026-05-13,CZ3087,PVG-TSN,A320,16,9.4,0.42,-0.18,0,0
2024-09-08,CZ3063,PVG-SZX,B787,12,6.2,1.3,2.5,22,1
2024-12-28,CZ3065,PVG-TSN,A321,6,10.2,2.23,2.07,0,0
2025-10-17,CZ3004,PVG-SZX,A321,8,8.1,-3.0,-3.0,0,0
2026-06-21,CZ3115,PVG-PEK,A320,17,7.9,-0.63,0.61,0,0
2025-09-28,CZ3074,PVG-CSX,B787,9,4.8,0.41,-0.87,0,0
2025-04-22,CZ3001,PVG-PEK,A321,18,8.7,-0.72,-0.85,0,0
2024-12-21,CZ3036,PVG-HGH,B737,12,7.5,-0.21,1.21,0,0
2026-05-03,CZ3116,PVG-NKG,A320,14,6.9,0.7,2.2,0,0
2026-04-06,CZ3006,PVG-CSX,B737,17,11.2,0.03,-0.74,0,0
2025-06-09,CZ3033,PVG-KMG,B737,9,4.5,-1.11,-1.91,0,0
2025-06-12,CZ3118,PVG-WUH,A321,8,6.8,0.24,-0.0,0,0
2026-05-31,CZ3008,PVG-PEK,A320,7,6.7,-1.23,-1.8,0,0
2025-03-02,CZ3099,PVG-NKG,B737,20,5.9,0.66,0.68,0,0
2024-11-06,CZ3018,PVG-TSN,A321,18,7.1,0.76,0.42,0,0
2025-03-08,CZ3079,PVG-HGH,A330,16,5.6,1.12,1.29,0,0
2024-10-23,CZ3018,PVG-SZX,A320,16,4.9,1.32,0.16,0,0
2025-11-11,CZ3087,PVG-WUH,A320,13,9.3,-0.4,-0.73,4,0
2026-04-28,CZ3040,PVG-WUH,B787,22,9.0,1.29,0.06,0,0
2026-05-23,CZ3099,PVG-TSN,B787,11,5.2,0.21,0.89,0,0
2024-11-11,CZ3033,PVG-CAN,B787,20,7.3,0.77,2.16,0,0
2026-07-02,CZ3083,PVG-SZX,B787,8,,-0.41,-0.41,0,0
2025-05-11,CZ3061,PVG-CAN,B787,12,,-1.81,-3.0,0,0
2026-05-16,CZ3080,PVG-CSX,A321,15,3.8,0.12,-0.02,0,0
2025-07-30,CZ3026,PVG-SZX,A330,10,6.3,0.14,-1.43,1,0
2025-10-02,CZ3113,PVG-CSX,A321,9,6.0,-1.31,-2.33,4,0
2025-12-14,CZ3039,PVG-WUH,A330,10,6.7,0.27,0.22,0,0
2024-11-22,CZ3027,PVG-NKG,A321,11,12.0,1.24,1.33,0,0
2025-02-07,CZ3099,PVG-XIY,B737,11,9.9,-0.62,0.22,0,0
2026-06-17,CZ3094,PVG-XIY,B737,13,7.6,0.84,1.0,0,0
2025-12-04,CZ3085,PVG-WUH,A320,7,13.0,-0.72,0.8,0,0
2025-08-01,CZ3011,PVG-PEK,A321,13,5.7,-0.49,0.78,0,1
2025-10-10,CZ3112,PVG-CSX,A320,20,6.7,-0.89,-3.0,0,0
2024-12-17,CZ3119,PVG-KMG,A330,8,9.2,-0.79,0.34,0,0
2025-02-24,CZ3096,PVG-HGH,A330,8,4.5,-0.18,-0.49,0,0
2026-05-24,CZ3096,PVG-TSN,B787,7,13.0,-0.26,0.47,3,0
2024-10-16,CZ3059,PVG-CAN,B787,9,5.1,1.21,-0.19,0,0
2026-02-01,CZ3087,PVG-XIY,A330,7,7.9,-1.64,-1.31,0,0
2024-10-04,CZ3090,PVG-PEK,B737,21,8.0,-0.78,-1.0,0,0
2025-09-07,CZ3046,PVG-TSN,B737,16,6.2,-0.17,0.47,0,0
2025-06-20,CZ3032,PVG-SZX,B737,10,6.0,1.86,2.19,0,0
2025-02-18,CZ3020,PVG-PEK,B737,6,7.5,-0.42,-0.63,5,0
2024-12-03,CZ3085,PVG-CKG,A321,12,6.9,0.36,0.68,0,0
2025-11-28,CZ3013,PVG-PEK,A320,17,5.7,-1.2,0.4,0,0
2026-03-21,CZ3029,PVG-HGH,B737,11,9.8,0.95,2.31,4,0
2026-08-04,CZ3013,PVG-SZX,B737,8,8.6,-1.15,-1.7,0,0
2026-03-28,CZ3068,PVG-PEK,A321,19,8.2,0.99,-0.49,29,1
2025-07-17,CZ3097,PVG-HGH,A330,15,8.6,-1.06,0.26,0,0
2024-09-27,CZ3093,PVG-HGH,B737,8,6.7,-0.22,-1.8,0,0
2024-10-17,CZ3097,PVG-HGH,B787,16,5.3,1.68,1.48,0,0
2024-12-30,CZ3111,PVG-HGH,B787,9,7.4,-1.1,0.14,0,0
2025-04-05,CZ3071,PVG-XIY,A321,22,3.1,-0.61,-2.26,0,0
2026-02-16,CZ3065,PVG-KMG,A320,10,11.2,-0.02,-0.5,0,0
2025-07-01,CZ3046,PVG-WUH,A330,14,8.9,-1.25,0.17,0,0
2026-02-28,CZ3099,PVG-CKG,B737,20,3.5,-2.74,-3.0,3,0
2025-12-07,CZ3036,PVG-KMG,B787,11,,1.75,2.37,0,0
2025-12-04,CZ3105,PVG-PEK,B787,8,5.7,0.17,-0.53,0,0
2025-11-08,CZ3096,PVG-CKG,B787,18,5.6,-1.04,1.35,0,1
2025-08-10,CZ3069,PVG-XIY,A321,19,6.3,0.82,1.02,3,0
2025-06-26,CZ3072,PVG-CTU,A320,12,6.9,0.29,0.59,0,0
2025-06-08,CZ3076,PVG-CKG,B737,19,6.0,0.66,1.04,0,0
2025-07-04,CZ3109,PVG-HGH,B787,15,7.1,0.54,-0.07,0,0
2026-06-22,CZ3038,PVG-WUH,A330,10,3.2,-1.15,-0.69,0,0
2025-01-19,CZ3032,PVG-WUH,B787,11,6.9,1.04,2.61,0,0
2024-09-06,CZ3113,PVG-NKG,A320,21,4.8,-0.37,-1.2,0,0
2024-11-14,CZ3049,PVG-TSN,A321,14,4.9,-1.32,-3.0,0,0
2025-10-23,CZ3043,PVG-TSN,A320,21,10.8,-0.53,-0.19,0,0
2024-09-02,CZ3058,PVG-SZX,B737,7,8.0,-2.57,-2.18,0,0
2025-01-11,CZ3002,PVG-WUH,B737,11,7.3,-2.35,-3.0,0,0
2026-06-30,CZ3045,PVG-WUH,B737,7,4.5,-1.34,0.33,4,0
2026-01-24,CZ3024,PVG-CSX,A330,17,9.6,-0.22,-0.21,0,0
2026-03-19,CZ3013,PVG-CSX,A320,12,4.6,0.35,1.82,40,1
2025-11-28,CZ3055,PVG-CTU,B787,11,,-0.87,0.2,0,0
2025-06-04,CZ3054,PVG-CTU,A320,19,5.7,-1.07,-0.65,0,0
2026-06-20,CZ3012,PVG-CAN,A330,10,6.0,-0.79,-1.62,0,0
2025-09-26,CZ3049,PVG-CAN,A330,16,8.6,0.31,2.16,22,1
2026-06-30,CZ3090,PVG-SZX,A321,18,10.0,0.13,-1.67,0,0
2026-01-22,CZ3017,PVG-PEK,B787,10,6.5,-0.74,-0.8,0,0
2026-06-02,CZ3015,PVG-XIY,B737,10,6.3,0.18,1.81,0,0
2024-11-04,CZ3078,PVG-CKG,A320,7,6.5,-0.82,-0.85,0,0
2025-06-28,CZ3058,PVG-CKG,A320,8,6.6,0.25,-0.3,0,0
2025-06-04,CZ3009,PVG-NKG,A321,11,6.4,-0.29,-1.45,0,0
2025-11-27,CZ3119,PVG-XIY,B787,20,8.4,0.04,0.34,0,0
2025-11-20,CZ3033,PVG-PEK,A321,7,7.1,1.13,0.78,0,0
2024-09-14,CZ3026,PVG-TSN,B737,9,8.5,0.94,1.44,3,0
2026-08-24,CZ3066,PVG-CKG,A320,8,6.6,0.48,1.83,0,0
2025-07-24,CZ3031,PVG-NKG,B787,18,7.2,-0.4,-1.1,0,0
2025-12-15,CZ3116,PVG-TSN,B787,16,4.3,-1.73,-1.81,4,0
2025-11-15,CZ3062,PVG-WUH,B787,14,8.4,1.33,0.61,2,0
2025-03-04,CZ3111,PVG-TSN,B737,12,7.0,0.31,1.11,0,0
2025-04-26,CZ3042,PVG-CTU,A330,6,7.7,-0.84,-1.53,0,0
2025-07-12,CZ3030,PVG-WUH,A320,12,6.9,0.42,0.54,0,0
2025-01-23,CZ3070,PVG-PEK,A321,16,5.9,0.13,-0.99,0,0
2024-09-25,CZ3018,PVG-CTU,B737,7,7.7,-1.01,-0.38,0,0
2025-02-13,CZ3064,PVG-NKG,A330,17,7.3,0.37,0.72,1,0
2026-08-01,CZ3003,PVG-URC,A320,16,6.9,-0.42,0.27,27,1
2025-10-08,CZ3045,PVG-HGH,B737,12,6.3,-0.95,-0.22,2,0
2025-07-19,CZ3023,PVG-CSX,A321,12,2.8,-0.84,-0.91,0,0
2024-11-22,CZ3071,PVG-SZX,B737,11,5.9,-2.8,-2.42,0,0
2024-12-20,CZ3101,PVG-XIY,A320,15,7.1,-1.27,-2.55,5,0
2025-12-27,CZ3049,PVG-CTU,A321,14,9.9,0.06,-1.1,0,0
2026-05-21,CZ3020,PVG-HGH,B737,11,8.5,1.25,1.73,0,0
2026-01-16,CZ3082,PVG-CAN,B787,14,6.6,-0.56,1.1,3,0
2025-04-03,CZ3033,PVG-KMG,A320,7,12.3,0.6,1.16,5,1
2026-05-28,CZ3076,PVG-HGH,B787,15,10.9,0.19,-0.3,0,0
2025-11-18,CZ3095,PVG-WUH,A320,11,8.0,1.59,2.25,2,0
2026-04-07,CZ3010,PVG-XIY,A321,7,10.9,2.38,3.0,0,0
2024-09-22,CZ3101,PVG-NKG,B737,19,8.6,0.09,-1.28,0,0
2025-02-23,CZ3026,PVG-CSX,A320,14,8.6,-1.43,-2.07,0,0
2024-12-21,CZ3046,PVG-PEK,B787,13,6.0,0.95,0.25,0,0
2025-10-22,CZ3014,PVG-XIY,B787,10,7.5,-0.83,-0.09,0,0
2024-09-19,CZ3047,PVG-PEK,B787,17,6.6,-0.68,-0.72,0,0
2025-08-15,CZ3053,PVG-CSX,A320,17,7.4,0.37,0.35,0,0
2025-12-31,CZ3005,PVG-NKG,A321,9,9.4,0.88,1.93,0,0
2026-05-16,CZ3065,PVG-PEK,A321,14,7.3,1.01,1.31,4,0
2026-06-15,CZ3048,PVG-CAN,A321,21,6.7,-0.04,-0.47,0,0
2025-12-01,CZ3106,PVG-TSN,A321,20,4.7,-0.52,0.54,14,1
2026-07-11,CZ3057,PVG-SZX,A321,9,8.0,0.5,1.5,5,0
2024-11-09,CZ3108,PVG-CSX,A320,6,4.4,-1.86,-1.61,0,0
2026-03-09,CZ3026,PVG-SZX,B787,8,,-0.08,-0.26,0,0
2025-05-30,CZ3112,PVG-CAN,A330,12,6.1,0.39,1.31,0,0
2025-07-29,CZ3064,PVG-HGH,A330,15,11.1,-0.12,0.2,0,0
2025-07-18,CZ3039,PVG-HGH,A330,6,6.1,-0.9,-1.4,0,0
2026-05-18,CZ3075,PVG-SZX,A330,20,11.8,-0.7,-1.86,0,0
2026-05-10,CZ3018,PVG-TSN,B737,10,13.0,-0.78,-0.79,0,0
2024-09-23,CZ3090,PVG-XIY,A320,6,7.5,-0.57,-2.01,0,0
2026-05-26,CZ3004,PVG-HGH,A321,15,5.8,-0.14,1.34,0,0
2024-09-04,CZ3020,PVG-HGH,A321,7,8.1,-0.74,-1.4,0,0
2024-11-14,CZ3109,PVG-CKG,A330,7,7.0,0.3,0.7,0,0
2025-08-28,CZ3052,PVG-WUH,B787,17,6.5,-1.1,1.83,0,0
2024-11-19,CZ3019,PVG-NKG,B737,8,10.6,-0.62,-1.97,0,0
2026-08-24,CZ3099,PVG-PEK,B737,18,9.3,-0.83,-0.39,0,0
2024-10-13,CZ3010,PVG-CSX,A320,10,9.3,-0.11,-0.95,7,1
2025-12-12,CZ3094,PVG-SZX,B787,11,10.0,-2.8,-1.86,0,0
2025-06-05,CZ3100,PVG-PEK,A320,8,7.3,0.25,1.61,0,0
2026-08-14,CZ3058,PVG-PEK,B787,12,7.0,0.48,1.86,0,0
2025-01-03,CZ3024,PVG-CTU,A320,14,4.6,-1.06,0.06,17,1
2025-06-14,CZ3062,PVG-TSN,A330,15,8.1,-0.41,-1.66,0,0
2025-01-21,CZ3003,PVG-CSX,A321,15,6.7,-1.29,-1.81,0,0
2026-07-20,CZ3001,PVG-URC,A330,10,7.9,-0.91,0.8,34,1
2025-02-20,CZ3075,PVG-WUH,B737,18,4.6,-1.13,-1.73,0,0
2025-03-28,CZ3117,PVG-PEK,B737,14,5.6,-0.15,-1.09,1,0
2025-07-19,CZ3033,PVG-CSX,A330,16,8.8,-1.16,-0.98,0,0
2025-12-09,CZ3065,PVG-WUH,A320,8,6.8,-0.23,0.7,0,0
2026-08-27,CZ3056,PVG-PEK,B737,12,8.8,-0.51,-2.6,0,0
2026-07-25,CZ3010,PVG-CSX,A330,11,6.5,0.93,1.08,0,0
2026-07-21,CZ3101,PVG-CAN,B787,10,4.8,0.26,-0.44,0,0
2026-01-15,CZ3111,PVG-XIY,A330,10,10.5,0.17,-1.43,0,0
2026-04-09,CZ3092,PVG-SZX,B737,11,9.1,-0.54,-1.89,0,0
2026-02-28,CZ3060,PVG-CTU,B737,13,10.1,1.98,1.63,2,0
2024-09-29,CZ3113,PVG-CAN,A330,18,6.7,-1.44,-2.07,0,0
2025-08-19,CZ3086,PVG-TSN,B787,15,9.1,0.24,0.27,0,0
2025-06-15,CZ3085,PVG-TSN,A321,21,8.1,1.7,1.44,29,1
2025-06-10,CZ3043,PVG-PEK,A321,19,6.5,-0.18,0.43,0,1
2025-06-22,CZ3068,PVG-TSN,B787,9,7.1,0.33,0.22,0,0
2024-12-27,CZ3062,PVG-TSN,B737,18,6.7,-0.44,-1.35,0,0
2024-10-15,CZ3060,PVG-CSX,A330,13,10.3,-0.86,-0.23,2,0
2026-07-29,CZ3046,PVG-XIY,B787,16,5.1,0.15,-0.59,3,0
2025-09-23,CZ3010,PVG-HGH,B737,8,6.8,-0.41,-1.03,0,0
2025-02-14,CZ3114,PVG-CKG,A321,9,8.0,1.3,1.36,17,1
2024-09-08,CZ3095,PVG-HGH,B787,8,7.7,1.24,0.78,0,0
2024-10-15,CZ3058,PVG-XIY,B737,9,3.2,0.26,0.04,0,0
2024-09-26,CZ3024,PVG-PEK,B737,20,8.9,0.26,-0.35,5,0
2025-01-12,CZ3098,PVG-CTU,A321,12,10.1,1.04,0.54,3,0
2026-01-26,CZ3019,PVG-PEK,A321,16,10.9,0.65,-1.06,0,0
2024-12-07,CZ3112,PVG-SZX,A330,20,7.7,1.23,0.81,26,1
2025-03-05,CZ3065,PVG-KMG,B787,12,9.5,-1.05,-2.27,0,0
2026-01-15,CZ3042,PVG-CAN,B787,13,5.0,0.81,-0.23,0,0
2025-06-06,CZ3038,PVG-PEK,A320,15,2.7,-0.65,0.53,27,1
2026-01-20,CZ3065,PVG-WUH,A330,10,4.6,2.71,3.0,4,1
2024-11-23,CZ3065,PVG-CKG,A321,10,8.3,0.7,0.1,0,0
2025-03-02,CZ3095,PVG-WUH,B737,14,6.2,-0.81,-0.68,0,0
2024-09-02,CZ3036,PVG-CKG,A321,15,7.9,0.21,-0.81,0,0
2026-01-11,CZ3027,PVG-WUH,A321,7,6.0,-0.53,-0.28,0,0
2025-03-02,CZ3108,PVG-CAN,A321,17,8.7,-1.07,-2.39,0,0
2025-09-14,CZ3068,PVG-NKG,B737,14,4.2,-0.21,-0.04,0,0
2024-10-02,CZ3011,PVG-CSX,B787,21,6.9,0.05,1.96,0,0
2025-08-18,CZ3000,PVG-CKG,A321,15,10.6,1.08,1.28,0,0
2025-08-26,CZ3065,PVG-CSX,A320,13,9.5,-0.4,-0.49,0,0
2025-03-11,CZ3034,PVG-CSX,A320,15,6.6,-0.77,-1.44,0,0
2026-03-31,CZ3029,PVG-SZX,A321,9,7.3,1.3,2.28,0,0
2026-04-22,CZ3013,PVG-NKG,A321,13,5.3,0.68,0.08,0,0
2026-02-11,CZ3115,PVG-CSX,A330,11,7.5,-0.41,-2.8,0,0
2026-03-30,CZ3091,PVG-HGH,B737,11,9.5,-1.33,-1.28,0,0
2026-05-25,CZ3098,PVG-KMG,A321,15,7.2,-0.05,0.47,0,0
2024-10-12,CZ3112,PVG-WUH,B787,8,7.7,-2.61,-3.0,0,0
2026-08-30,CZ3064,PVG-CSX,A330,9,9.8,-0.53,-1.02,0,0
2026-07-18,CZ3090,PVG-PEK,B737,11,9.2,0.48,-0.57,0,0
2025-07-02,CZ3076,PVG-PEK,A321,15,7.6,0.6,0.63,0,0
2025-07-08,CZ3097,PVG-XIY,B737,20,4.5,-0.7,-0.77,0,0
2025-05-07,CZ3118,PVG-CAN,A320,21,6.2,0.74,0.9,0,0
2025-10-16,CZ3048,PVG-CSX,B737,9,9.3,-0.95,-0.73,0,0
2024-11-19,CZ3030,PVG-PEK,A330,12,9.3,-0.62,-0.51,0,0
2024-10-21,CZ3046,PVG-CAN,B737,18,5.9,0.24,-0.54,0,0
2024-11-12,CZ3090,PVG-CAN,A321,11,8.3,-1.04,-1.22,0,0
2025-06-24,CZ3011,PVG-TSN,A321,8,6.6,0.18,-0.43,0,0
2024-12-27,CZ3063,PVG-SZX,A321,11,8.5,0.65,0.68,0,0
2026-04-18,CZ3094,PVG-XIY,A330,8,7.1,1.05,-0.02,0,0
2026-04-18,CZ3030,PVG-CSX,A320,9,9.7,0.2,1.01,0,0
2025-02-20,CZ3081,PVG-CTU,A321,17,7.3,-2.88,-2.46,0,0
2026-08-25,CZ3095,PVG-CAN,A330,15,8.1,-1.85,-2.07,4,0
2026-02-14,CZ3023,PVG-KMG,A320,20,9.8,-0.4,-1.18,44,1
2026-03-13,CZ3081,PVG-CKG,B787,18,7.4,-0.31,-1.67,5,0
2025-05-30,CZ3050,PVG-WUH,A330,11,4.1,-1.54,-1.51,0,0
2026-03-10,CZ3098,PVG-KMG,B787,12,9.1,1.96,0.18,0,0
2025-01-06,CZ3007,PVG-XIY,A330,14,8.4,-0.67,-1.43,0,0
2025-01-12,CZ3086,PVG-HGH,A320,9,4.9,2.08,2.29,0,0
2026-02-18,CZ3093,PVG-KMG,A320,11,10.3,0.54,1.45,0,0
2026-07-16,CZ3111,PVG-CSX,B787,14,,-0.12,-1.75,0,0
2025-01-12,CZ3034,PVG-CTU,A320,17,4.1,-0.9,-0.51,0,0
2024-10-30,CZ3110,PVG-CTU,A321,14,7.1,-1.79,-2.7,0,0
2026-05-21,CZ3021,PVG-XIY,B737,7,9.3,0.86,0.49,5,0
2024-11-02,CZ3102,PVG-WUH,B787,14,,0.26,-0.23,0,0
2025-07-28,CZ3114,PVG-SZX,B737,13,5.7,1.15,1.35,18,1
2025-07-12,CZ3081,PVG-HGH,B787,14,5.2,-1.45,-2.16,0,0
2025-08-10,CZ3115,PVG-CTU,A320,8,9.8,-0.93,-2.13,0,0
2025-01-20,CZ3036,PVG-TSN,A320,21,6.5,1.34,-0.31,0,0
2024-12-23,CZ3007,PVG-SZX,B737,15,5.7,-0.97,-2.87,0,0
2026-08-04,CZ3051,PVG-NKG,A321,10,10.1,1.08,1.46,0,0
2026-04-16,CZ3066,PVG-CSX,B787,13,4.7,0.75,1.61,0,0
2024-10-30,CZ3101,PVG-CKG,B737,22,7.7,-0.33,0.36,4,0
2026-04-30,CZ3099,PVG-NKG,A330,8,8.9,-0.45,1.04,0,0
2025-10-14,CZ3066,PVG-CAN,A321,17,3.5,-0.6,-1.8,0,0
2025-04-04,CZ3094,PVG-WUH,B737,12,12.7,-0.63,0.29,0,0
2026-05-21,CZ3019,PVG-NKG,A320,6,5.8,-0.66,-0.99,3,0
2025-07-09,CZ3023,PVG-XIY,A321,8,7.0,1.36,1.35,0,0
2026-02-22,CZ3060,PVG-CSX,B787,17,9.3,-0.27,-0.6,0,0
2026-06-18,CZ3103,PVG-HGH,B787,21,8.3,1.12,0.73,0,0
2026-08-16,CZ3074,PVG-CAN,A320,14,6.3,-0.28,-1.95,0,0
2026-01-17,CZ3034,PVG-CKG,A330,9,11.4,0.58,0.49,2,0
2026-03-19,CZ3001,PVG-HGH,A321,20,10.3,1.51,1.15,41,1
2026-08-26,CZ3051,PVG-CTU,A321,19,4.4,-1.17,-1.03,0,0
2025-05-24,CZ3118,PVG-CSX,B787,12,6.4,-0.24,0.43,0,0
2024-10-03,CZ3024,PVG-KMG,B787,17,7.9,-1.74,-2.93,0,0
2025-10-14,CZ3014,PVG-SZX,A330,7,6.5,0.77,0.37,5,0
2026-01-24,CZ3037,PVG-NKG,A320,11,6.3,1.91,1.59,0,0
2026-08-29,CZ3007,PVG-URC,B737,20,10.3,-1.09,-2.01,0,0
2026-02-20,CZ3108,PVG-SZX,A330,13,6.0,0.46,-0.51,0,0
2025-01-29,CZ3063,PVG-KMG,A320,18,7.3,0.59,-0.28,0,0
2024-11-09,CZ3040,PVG-CKG,A321,20,5.4,0.33,0.77,0,0
2025-03-13,CZ3114,PVG-CAN,A330,11,7.2,-1.09,-1.8,0,0
2025-05-07,CZ3063,PVG-NKG,B787,22,8.5,-0.96,-1.31,0,0
2025-11-23,CZ3101,PVG-CKG,B787,10,7.5,0.82,-0.19,0,0
2025-02-05,CZ3008,PVG-CSX,A321,16,7.4,-0.34,-1.23,0,0
2025-08-19,CZ3105,PVG-CKG,A330,6,9.3,2.04,2.21,42,1
2026-04-21,CZ3079,PVG-WUH,A330,19,5.7,-1.01,0.42,1,0
2024-09-21,CZ3013,PVG-CKG,A320,16,5.0,-0.94,-1.49,0,0
2025-05-23,CZ3074,PVG-CAN,A330,17,7.7,0.93,0.1,4,0
2024-10-01,CZ3104,PVG-CTU,A320,10,8.2,2.78,2.81,29,1
2026-05-17,CZ3070,PVG-CTU,B737,7,6.6,-1.04,0.35,0,0
2024-10-19,CZ3052,PVG-CSX,B737,8,9.5,0.82,0.46,0,0
2025-03-19,CZ3050,PVG-KMG,A330,9,10.4,-0.45,1.26,4,0
2024-09-06,CZ3016,PVG-CSX,A320,14,8.1,0.67,1.26,0,0
2025-09-11,CZ3113,PVG-CSX,B737,7,6.3,-0.1,1.13,47,1
2025-01-27,CZ3090,PVG-WUH,A321,16,7.0,0.2,-0.34,0,0
2026-04-20,CZ3019,PVG-HGH,B787,18,7.4,-1.55,-0.3,0,0
2026-06-28,CZ3007,PVG-XIY,A320,16,9.0,0.21,0.61,1,0
2025-08-16,CZ3011,PVG-TSN,A320,11,6.9,-0.95,-1.04,0,0
2025-02-19,CZ3081,PVG-CSX,A320,20,7.4,0.04,-0.11,22,1
2026-03-05,CZ3037,PVG-WUH,A321,7,5.1,0.64,-1.56,0,0
2025-03-31,CZ3015,PVG-HGH,A320,11,4.3,-0.36,0.03,0,0
2025-08-30,CZ3084,PVG-SZX,B787,18,8.8,-0.06,0.38,0,0
2026-05-22,CZ3079,PVG-CTU,A330,20,7.9,-0.3,-0.51,0,0
2024-11-07,CZ3020,PVG-CTU,A330,10,9.4,-0.54,1.57,0,0
2025-09-26,CZ3044,PVG-CSX,A330,14,7.7,-0.11,-1.17,0,0
2025-01-31,CZ3079,PVG-SZX,A320,11,10.7,0.7,2.3,0,0
2025-06-11,CZ3095,PVG-CSX,A330,7,7.9,-0.52,-0.91,0,0
2024-10-11,CZ3053,PVG-TSN,B737,20,7.7,0.25,0.56,0,0
2025-01-07,CZ3098,PVG-CTU,A320,7,6.1,0.7,0.27,0,0
2025-08-02,CZ3045,PVG-CAN,B787,10,,0.07,-0.23,0,0
2026-05-13,CZ3108,PVG-TSN,B737,10,7.6,0.6,1.04,4,0
2024-11-28,CZ3029,PVG-CKG,B787,15,8.5,-0.74,-1.6,0,0
2024-09-17,CZ3106,PVG-CSX,B787,13,8.3,0.15,-0.03,0,0
2025-02-05,CZ3077,PVG-KMG,A330,9,7.5,0.64,0.92,22,1
2025-06-07,CZ3087,PVG-PEK,B737,14,10.6,0.37,1.19,0,0
2025-10-12,CZ3026,PVG-CKG,A321,8,6.0,0.05,0.78,0,0
2025-10-14,CZ3036,PVG-HGH,B737,18,6.6,1.26,0.62,0,0
2025-10-19,CZ3056,PVG-SZX,B787,7,4.9,-0.32,-0.07,0,0
2025-03-02,CZ3059,PVG-SZX,A330,19,6.9,0.4,-1.46,0,0
2025-05-25,CZ3109,PVG-PEK,A320,18,8.8,0.15,0.36,21,1
